taxonomy_id	name	rank	ZAF.39_ERR1713409_db6.diamond	ZMB.49b_ERR1713411_db6.diamond	ZMB.49_ERR1713410_db6.diamond	XK.60_ERR1713408_db6.diamond	VNM.48_ERR1713407_db6.diamond
3154572	Lentzea sp. NPDC005914	species	0	0	0	1	0
2789274	Nocardia sp. A7	species	0	0	0	1	0
3342380	Sphingobium sp. sgz301303	species	0	0	0	1	0
1712028	Psychrobacillus sp. FJAT-21963	species	0	0	0	1	0
172088	Bradyrhizobium sp. th-b2	species	0	0	0	2	0
2738448	Pseudomonas sp. CM25	species	0	0	0	1	37
2815304	Snodgrassella sp.	species	0	0	0	1	0
2562793	Myxococcus sp. AB036A	species	0	0	0	1	0
1855295	Janthinobacterium sp. OK676	species	0	0	0	2	25
1218315	Brucella inopinata	species	0	0	0	1	0
2975052	Brucella sp. 2716	species	0	0	0	1	0
1581069	Corynebacterium sp. HMSC29G08	species	0	0	0	1	0
2976676	Lactobacillus xylocopicola	species	0	0	0	2	0
2580568	Pseudomonas sp. 9.1(2019)	species	0	0	0	1	138
3445197	Bacillus cereus group sp. BceL031	species	0	0	0	1	2
349064	Thalassotalea agarivorans	species	0	0	0	1	6
3112957	Burkholderia sp. Ed8	species	0	0	0	1	0
54262	Thermococcus chitonophagus	species	0	0	0	1	0
1278758	Flavobacterium sp. S87F.05.LMB.W.Kidney.N	species	0	0	0	1	0
2009038	Pseudomonas sp. Irchel 3H3	species	0	0	0	1	27
3154769	Kitasatospora sp. NPDC085879	species	0	0	0	2	0
3396165	Sphingomonas sp. DT-51	species	0	0	0	1	1
3450669	Bacillus cereus group sp. MYBK195-1	species	0	0	0	1	0
2587072	Rhizobium sp. BK181	species	0	0	0	1	0
310769	Fervidobacterium changbaicum	species	0	0	0	1	0
1496689	Arthrobacter sp. L77	species	0	0	0	1	0
1739482	Corynebacterium sp. HMSC074C01	species	0	0	0	1	0
2949897	Providencia sp. PROV196	species	0	0	0	1	0
2774720	Enterococcus sp. AZ091	species	0	0	0	3	0
3235178	Microbacterium sp. 179-I 3D2 NHS	species	0	0	0	1	0
198422	Candidatus Phytoplasma phoenicium	species	0	0	0	1	0
38311	Rhodococcus marinonascens	species	0	0	0	2	0
3157224	Actinoplanes sp. NPDC051470	species	0	0	0	1	0
3243447	Bartonella sp. AC140YNZD	species	0	0	0	1	0
3346217	Streptomyces sp. NPDC057695	species	0	0	0	1	0
3399684	Rahnella sp. PAMC25617	species	0	0	0	1	6
2949637	Streptomyces sp. Caat 7-52	species	0	0	0	1	0
3073635	Microbacterium sp. WCS2018Hpa-9	species	0	0	0	1	0
1739376	Neisseria sp. HMSC069H12	species	0	0	0	2	0
2518322	Candidatus Borrelia fainii	species	0	0	0	2	0
322686	Microbacterium sp. R1	species	0	0	0	3	0
3390033	Pediococcus sp. M21F004	species	0	0	0	1	0
2726743	Crystallibacter degradans	species	0	0	0	1	0
568988	Candidatus Regiella	genus	0	0	0	1	1
3155924	Saccharopolyspora sp. NPDC047091	species	0	0	0	1	0
1128682	Streptomyces ovatisporus	species	0	0	0	1	0
741834	Veillonella sp. VA142	species	0	0	0	1	0
1123042	Photorhabdus stackebrandtii	species	0	0	0	1	0
3159617	Salmonella sp. ZJJH19_0069	species	0	0	0	1	0
2774692	Enterococcus sp. AZ062	species	0	0	0	1	0
3421653	Halococcus sp. AFM35	species	0	0	0	1	1
1470088	Lysinibacillus louembei	species	0	0	0	1	0
2804658	Pseudomonas sp. DWP1b1	species	0	0	0	1	11
3364093	Kitasatospora sp. NPDC096147	species	0	0	0	2	0
1798227	Blastococcus sp. DSM 46786	species	0	0	0	1	0
3028376	Paraburkholderia sp. A3RO-2L	species	0	0	0	1	0
1854058	Mesorhizobium sp. AA23	species	0	0	0	2	0
3096219	Prochlorococcus sp. MIT 1307	species	0	0	0	1	0
2954695	Paenibacillus sp. FSL R10-2791	species	0	0	0	1	0
1768772	Sphingomonas sp. CCH9-H8	species	0	0	0	1	0
1715104	Rothia sp. HMSC064D08	species	0	0	0	1	0
41673	Acidianus brierleyi	species	0	0	0	1	2
2603894	Methylobacterium sp. WL64	species	0	0	0	1	0
2643834	unclassified Streptacidiphilus	no rank	0	0	0	1	0
67384	Streptomyces xanthochromogenes	species	0	0	0	1	0
1736437	Rhizobium sp. Root1240	species	0	0	0	1	0
3042312	Pseudohongiella sp. SYSU M77423	species	0	0	0	2	0
577468	Micrococcales incertae sedis	no rank	0	0	0	1	0
1280946	Hyphomonas beringensis	species	0	0	0	1	0
2813744	Leucobacter sp. CX169	species	0	0	0	3	0
3160113	Salmonella sp. SAL00541	species	0	0	0	1	0
3317307	Mycobacterium sp. G7A2	species	0	0	0	2	0
3233068	Phyllobacterium sp. TAF24	species	0	0	0	1	0
1905289	Rhodococcus sp. 1163	species	0	0	0	1	0
1914307	Acinetobacter sp. LCT-H3	species	0	0	0	1	0
3057350	Bradyrhizobium sp. SZCCHNR1039	species	0	0	0	1	0
3058600	Ralstonia condita	species	0	0	0	1	3
1294122	Candidatus Nanobsidianus stetteri	species	0	0	0	1	0
2070671	Pseudomonas sp. FW215-R3	species	0	0	0	1	0
2787105	Clostridium sp. 1001271B_150615_H5	species	0	0	0	1	0
3365788	Streptomyces sp. NPDC087428	species	0	0	0	1	0
2840371	Gemella sp. zg-570	species	0	0	0	1	0
2789280	Streptomyces sp. x-19	species	0	0	0	1	0
391613	Roseovarius sp. TM1035	species	0	0	0	1	0
2972483	Lysinibacillus sp. OF-1	species	0	0	0	2	0
2962595	Exiguobacterium sp. BG5(2022)	species	0	0	0	1	0
2025658	Pseudomonas sp. NS1(2017)	species	0	0	0	1	16
2072747	Ketobacter sp. GenoA1	species	0	0	0	1	0
589330	Amycolatopsis thailandensis	species	0	0	0	1	0
2292921	Bacteroides sp. AF20-13LB	species	0	0	0	1	0
53387	Friedmanniella	genus	0	0	0	2	0
2502217	Ralstonia sp. 3PA37C10	species	0	0	0	1	0
2249762	Nonomuraea lactucae	species	0	0	0	1	0
1159909	Bombiscardovia	genus	0	0	0	1	0
2923352	Mesomycoplasma	genus	0	0	0	2	0
3367212	Pseudomonas sp. WSY_20	species	0	0	0	1	1
1855909	Polynucleobacter sp. MWH-Svant-W18	species	0	0	0	1	0
3136783	Stenotrophomonas sp. TWI587	species	0	0	0	2	0
2009137	Pseudomonas sp. Irchel s3f10	species	0	0	0	1	4
3066132	Wolbachia endosymbiont of Cantharis cryptica	species	0	0	0	1	0
3139327	Spiroplasma endosymbiont of Polydrusus pterygomalis	species	0	0	0	2	0
146923	Streptomyces parvulus	species	0	0	0	1	0
1620421	Hoeflea sp. IMCC20628	species	0	0	0	1	0
1896207	Fibrobacter sp. UWB8	species	0	0	0	1	0
3155400	Nocardia sp. NPDC050378	species	0	0	0	1	0
2819112	Arthrobacter sp. ISL-65	species	0	0	0	1	0
1214928	Thermus tengchongensis	species	0	0	0	2	0
3050227	Actinomyces stomatis	species	0	0	0	1	0
3080859	Bacillus sp. SIMBA_154	species	0	0	0	1	0
3035093	Kitasatospora sp. MAA4	species	0	0	0	1	0
2269061	Polaribacter sp. WD7	species	0	0	0	1	0
2914829	Idiomarina aminovorans	species	0	0	0	1	0
1761753	Bacillus sp. 166amftsu	species	0	0	0	1	0
2638931	unclassified Hyphobacterium	no rank	0	0	0	1	0
3346402	Leifsonia sp. NPDC058248	species	0	0	0	1	0
2864113	Chryseobacterium sp. LJ756	species	0	0	0	1	2
2015359	Burkholderia sp. HI2714	species	0	0	0	1	1
1938688	Vibrio sp. V37_P2S8PM304	species	0	0	0	1	0
1690245	Frigoribacterium sp. RIT-PI-h	species	0	0	0	1	0
1588641	Subtercola lobariae	species	0	0	0	1	1
2530386	Saccharopolyspora karakumensis	species	0	0	0	1	0
168169	Candidatus Ishikawella capsulata	species	0	0	0	1	0
717785	Hyphomicrobium sp. MC1	species	0	0	0	1	2
3112842	Agromyces sp. CCNWLW203	species	0	0	0	1	1
3003688	Gemella sp. 27098_8_155	species	0	0	0	1	0
2974597	Serratia sp. AKBS12	species	0	0	0	1	1
28042	Saccharopolyspora rectivirgula	species	0	0	0	1	0
2608401	Exiguobacterium sp. SRB7LM	species	0	0	0	1	0
2599924	Agrococcus sediminis	species	0	0	0	1	0
2841668	Streptomyces sp. CHA15	species	0	0	0	1	0
3382301	Marinobacter sp. HN1S83	species	0	0	0	1	3
3040280	Arthrobacter sp. efr-133-TYG-120	species	0	0	0	1	0
246874	Cryomorphaceae	family	0	0	0	1	0
2762224	Arthrobacter pullicola	species	0	0	0	1	0
1946451	Empedobacter sp. UBA7611	species	0	0	0	1	2
3365932	Streptomyces sp. NPDC090053	species	0	0	0	1	0
2792057	Psychrobacter sp. SWN149	species	0	0	0	1	3
3155035	Nonomuraea sp. NPDC050202	species	0	0	0	1	0
2945988	Amycolatopsis iheyensis	species	0	0	0	1	0
2983368	Pseudomonas sp. AM8	species	0	0	0	1	0
65499	Lentzea albida	species	0	0	0	1	0
228756	Pseudomonas sp. M2	species	0	0	0	1	1
3111634	Azospirillum sp. 11R-A	species	0	0	0	1	2
3365064	Streptomyces sp. NPDC019890	species	0	0	0	2	0
1739388	Rothia sp. HMSC073B08	species	0	0	0	1	0
2292926	Bacteroides sp. AF26-10BH	species	0	0	0	1	0
2704652	Apibacter sp. ESL0432	species	0	0	0	1	4
2751211	Exiguobacterium sp. s95	species	0	0	0	1	0
1945511	Rhodococcus sp. 66b	species	0	0	0	1	0
2709795	Desulfovibrio sp. ZJ746	species	0	0	0	1	0
2070560	Pseudomonas sp. FW305-20	species	0	0	0	1	0
1679467	Apibacter sp. wkB309	species	0	0	0	1	0
3156306	Bradyrhizobium sp. USDA 223	species	0	0	0	1	0
3003663	Streptococcus sp. 27098_8_91	species	0	0	0	1	0
3243293	Lacrimispora sp. HJ1	species	0	0	0	1	0
3153686	Coprococcus sp. RTP21428st1_C9_RTP21428_210409	species	0	0	0	1	0
2507582	Rhodococcus sp. ABRD24	species	0	0	0	1	0
2853534	Pseudomonas sp. PD9R	species	0	0	0	1	62
1612552	Actinoalloteichus fjordicus	species	0	0	0	1	0
2293023	Clostridium sp. AM18-55	species	0	0	0	1	0
3096007	Janthinobacterium sp. GMG1	species	0	0	0	1	1
3115365	Streptomyces sp. GSL17-113	species	0	0	0	1	0
2940619	Sphingobacterium sp. BIGb0116	species	0	0	0	1	0
2949639	unclassified Paraconexibacter	no rank	0	0	0	1	1
2259672	Candidatus Nitrosotenuis sp. DW1	species	0	0	0	1	0
196162	Nocardioides sp. JS614	species	0	0	0	1	0
1907391	Microbacterium sp. RURRCA19A	species	0	0	0	1	0
675815	Vibrio sp. RC586	species	0	0	0	1	0
2908840	Planococcus sp. 107-1	species	0	0	0	2	0
341045	Herbaspirillum hiltneri	species	0	0	0	1	1
3453868	Pseudomonas sp. 22082	species	0	0	0	1	16
2956902	Mesorhizobium sp. M0166	species	0	0	0	1	0
2762234	Sporosarcina quadrami	species	0	0	0	1	0
2874514	Enterococcus sp. YC2-6	species	0	0	0	2	0
1881028	Nocardioides sp. YR527	species	0	0	0	1	0
68174	Streptomyces anthocyanicus	species	0	0	0	1	0
2742479	Thermoanaerobacterium sp. R66	species	0	0	0	1	0
124285	Nocardiopsis xinjiangensis	species	0	0	0	1	0
295065	Lentibacillus halophilus	species	0	0	0	1	0
1914861	Enterobacter sp. SA187	species	0	0	0	1	0
2162662	Escherichia sp. MOD1-EC6475	species	0	0	0	1	0
2058318	Planomicrobium sp. MB-3u-38	species	0	0	0	1	0
1458930	Okeania hirsuta	species	0	0	0	1	0
3346499	Lentzea sp. NPDC058436	species	0	0	0	1	0
1932846	Microbacterium sp. ER1	species	0	0	0	1	0
2792059	Psychrobacter sp. SCQQ22	species	0	0	0	1	10
162291	Planomicrobium	genus	0	0	0	1	12
3111775	Sphingobacterium tenebrionis	species	0	0	0	1	0
1946984	Novosphingobium sp. UBA6272	species	0	0	0	1	1
3406573	Streptomyces tritrimontium	species	0	0	0	1	0
2956925	Mesorhizobium sp. M0243	species	0	0	0	1	0
412861	Paenibacillus humicus	species	0	0	0	1	0
1144332	Pseudomonas sp. GM50	species	0	0	0	1	94
427	Methylosinus sp.	species	0	0	0	1	3
131081	Corynebacterium capitovis	species	0	0	0	1	0
1946437	Empedobacter sp. UBA4754	species	0	0	0	1	4
3366943	Winogradskyella sp. PE311	species	0	0	0	1	0
1907393	Paenibacillus sp. RU26A	species	0	0	0	2	0
425512	Pedobacter westerhofensis	species	0	0	0	1	70
1736516	Yonghaparkia sp. Root332	species	0	0	0	2	0
3116490	Zafaria sp. J156	species	0	0	0	1	0
2675270	unclassified Mesobacillus	no rank	0	0	0	1	0
2494699	Pseudomonas sp. PB106	species	0	0	0	1	10
1176240	Vreelandella zhaodongensis	species	0	0	0	1	1
2985140	Citrobacter sp. Cpo091	species	0	0	0	2	1
2692850	Phormidium sp. FACHB-592	species	0	0	0	1	0
1678001	Bacillus sp. MUM 13	species	0	0	0	1	1
1736230	Sphingomonas sp. Leaf67	species	0	0	0	1	0
1118153	Halomonas sp. GFAJ-1	species	0	0	0	1	0
2070598	Pseudomonas sp. FW306-07-L	species	0	0	0	2	0
2340725	Streptomyces bauhiniae	species	0	0	0	1	0
31965	Clavibacter tessellarius	species	0	0	0	1	0
2622462	unclassified Caldicellulosiruptor	no rank	0	0	0	1	0
1462430	Candidatus Nanohalarchaeota	phylum	0	0	0	1	0
2907299	Dyadobacter sp. CY343	species	0	0	0	2	1
1868331	uncultured Xanthomarina sp.	species	0	0	0	1	151
3155182	Microbacterium sp. NPDC089320	species	0	0	0	2	0
66892	Streptomyces gardneri	species	0	0	0	1	0
3416392	Paenibacillus sp. Dod16	species	0	0	0	1	0
1834138	Mycobacterium sp. E2733	species	0	0	0	1	2
1935	Streptomyces violaceoruber	species	0	0	0	1	0
2496776	Mesorhizobium sp. M7A.F.Ca.MR.176.00.0.0	species	0	0	0	1	0
693748	Brucella sp. NF 2653	species	0	0	0	1	0
212659	Paenisporosarcina macmurdoensis	species	0	0	0	1	0
2795127	Serratia sp. ASV30	species	0	0	0	2	0
2681407	Pantoea sp. 18059	species	0	0	0	1	0
2920324	Bacillus cereus group sp. BfR-BA-01380	species	0	0	0	1	0
649165	Pseudoalteromonas sp. Ld20	species	0	0	0	1	1
2977629	Arthrobacter vasquezii	species	0	0	0	1	1
3085754	Bacillus sp. SIMBA_005	species	0	0	0	1	1
3088691	Pseudomonas sp. EA_5y_Pfl2_R50	species	0	0	0	1	20
3138810	Methylobacterium litchii	species	0	0	0	1	1
888080	uncultured Marivita sp.	species	0	0	0	1	2
3048581	Cryobacterium sp. 10I5	species	0	0	0	1	0
2499220	Mycoplasma enhydrae	species	0	0	0	1	0
1547897	Halostella salina	species	0	0	0	1	0
2733483	Billgrantia aerodenitrificans	species	0	0	0	1	0
3387273	Sporosarcina sp. SAFN-010	species	0	0	0	1	0
2267618	Klebsiella sp. P1CD1	species	0	0	0	1	0
1157944	Arthrobacter sp. 131MFCol6.1	species	0	0	0	1	0
3243060	Mucilaginibacter sp. Mucisp86	species	0	0	0	1	1
1616823	Thalassospira sp. HJ	species	0	0	0	1	0
1449068	Rhodococcus sp. UNC23MFCrub1.1	species	0	0	0	1	0
3081148	Sorlinia euscelidii	species	0	0	0	2	0
2876715	Salinimicrobium sediminilitoris	species	0	0	0	1	5
3117733	Natronorarus salvus	species	0	0	0	1	0
1946947	Microbacterium sp. UBA3486	species	0	0	0	1	0
3364459	Pseudomonas sp. NPDC089392	species	0	0	0	1	17
2836738	Campylobacter sp. 2018MI27	species	0	0	0	1	1
1202768	Natrinema salifodinae	species	0	0	0	1	0
3055140	Rhizobium sp. S96	species	0	0	0	1	0
2983207	Nesterenkonia sp. HG001	species	0	0	0	1	1
2855439	Pseudoruegeria sp. SHC-113	species	0	0	0	1	0
2779360	Marixanthomonas sp. SCSIO 43207	species	0	0	0	1	0
1736417	Yonghaparkia sp. Soil809	species	0	0	0	1	0
2817841	Sphingopyxis sp. BE122	species	0	0	0	1	0
1650592	Arthrobacter gyeryongensis	species	0	0	0	1	0
3108940	Pseudarthrobacter sp. C1	species	0	0	0	1	0
3036710	Acinetobacter sp. SAAs474	species	0	0	0	1	0
2970818	Pantoea sp. SOD02	species	0	0	0	1	0
3240095	Bacillus cereus group sp. IBL03679	species	0	0	0	1	0
1925746	Lentibacillus sp.	species	0	0	0	1	1
2901230	Nesterenkonia sp. LB17	species	0	0	0	1	1
2822351	Pedobacter sp. Bi27	species	0	0	0	1	0
1898429	Lelliottia sp.	species	0	0	0	1	5
1566281	Janthinobacterium sp. 551a	species	0	0	0	1	1
2048259	Sporosarcina sp. P18a	species	0	0	0	1	0
43357	Kutzneria albida	species	0	0	0	1	0
308113	Dokdonia genika	species	0	0	0	1	1
2135723	Promicromonospora sp. AC04	species	0	0	0	1	0
62763	Vibrio pectenicida	species	0	0	0	1	4
2716341	Micromonospora sp. HNM0581	species	0	0	0	1	0
1287338	Mesorhizobium sp. LSJC285A00	species	0	0	0	1	0
3136289	Thermogladius sp. KZ2Tp1	species	0	0	0	1	0
2940614	Serratia sp. BIGb0234	species	0	0	0	1	0
3157168	Nonomuraea sp. NPDC005692	species	0	0	0	1	0
3109595	Novosphingobium sp. RL4	species	0	0	0	1	6
1683651	Lactococcus sp. EKM502L	species	0	0	0	1	0
3063540	Shewanella sp. SP2S2-6	species	0	0	0	0	877
2854771	Pseudomonas sp. PDM29	species	0	0	0	0	2
3159596	Salmonella sp. ZJHZ20_0179	species	0	0	0	0	18
1243014	Vibrio thalassae	species	0	0	0	0	97
1723761	Shewanella sp. P1-14-1	species	0	0	0	0	363
558	Erwinia sp.	species	0	0	0	0	2
2926020	Pseudomonas sp. Pse1	species	0	0	0	0	34
3367264	Pseudomonas sp. zjy_14	species	0	0	0	0	5
2494700	Pseudomonas sp. PB120	species	0	0	0	0	44
3398356	Pseudomonas frigoris	species	0	0	0	0	4
2792051	Pseudoalteromonas sp. NGC95	species	0	0	0	0	13
2698686	Shewanella sp. Arc9-LZ	species	0	0	0	0	6
285540	Streptomyces thermolilacinus	species	0	0	0	0	24
2590670	Aestuariibacter sp. GS-14	species	0	0	0	0	12
2717487	Pseudomonas sp. WS 5412	species	0	0	0	0	411
2994390	Pseudoalteromonas sp. B530	species	0	0	0	0	1
3074545	Vibrio sp. 1159	species	0	0	0	0	1
3395915	Bradyrhizobium sp. DASA03068	species	0	0	0	0	1
3395823	Enterobacter cloacae complex sp. 411G8	species	0	0	0	0	1
1718919	Pseudomonas sp. ICMP 564	species	0	0	0	0	7
3062656	Shewanella sp. 5_MG-2023	species	0	0	0	0	8
3051123	Stenotrophomonas sp. 17(2023)	species	0	0	0	0	181
2745402	Pseudomonas sp. MYb541	species	0	0	0	0	49
1969376	Shewanella sp. Shew256	species	0	0	0	0	123
2954086	Pseudomonas sp. FP2196	species	0	0	0	0	7
2967222	Streptomyces sp. SCL15-6	species	0	0	0	0	2
3344564	Pseudomonas sp. KCJK8751	species	0	0	0	0	1
2817682	Shewanella sp. 4t3-1-2LB	species	0	0	0	0	44
2528211	Pseudomonas sp. BGI-2	species	0	0	0	0	35
2832388	Pseudomonas sp. BF-B-30	species	0	0	0	0	8
3229684	Shewanella sp. 10N.261.52.F9	species	0	0	0	0	117
2819123	Bacillus sp. ISL-37	species	0	0	0	0	1
2912808	Shewanella sp. SM87	species	0	0	0	0	81
2834878	Enterobacter sp. 120016	species	0	0	0	0	1
3368617	Pseudomonas sp. QD3	species	0	0	0	0	1
2681423	Raoultella sp. 18091	species	0	0	0	0	5
2753617	Pseudomonas sp. EZ-C24	species	0	0	0	0	5
2920383	Stenotrophomonas sp. Y6	species	0	0	0	0	45
2665469	Pseudomonas sp. PA-1-6G	species	0	0	0	0	2
1628277	Pseudomonas gregormendelii	species	0	0	0	0	109
2817736	Luteibacter sp. 3190	species	0	0	0	0	6
3424777	Pseudomonas sp. ES4	species	0	0	0	0	12
3390197	Pseudomonas sp. SMN11	species	0	0	0	0	1
1144327	Pseudomonas sp. GM25	species	0	0	0	0	20
2059264	Shewanella sp. Pdp11	species	0	0	0	0	388
1938367	Pseudoalteromonas sp. SK20	species	0	0	0	0	409
2815911	Shewanella sp. MBTL60-007	species	0	0	0	0	90
2282700	Shewanella litoralis	species	0	0	0	0	37
3138462	Aeromonas sp. R2-4	species	0	0	0	0	9
2745501	Pseudomonas sp. SWRI154	species	0	0	0	0	7
2712035	Aeromonas sp. 601019	species	0	0	0	0	17
2895480	Pseudomonas sp. B21-028	species	0	0	0	0	14
2872342	Shewanella metallivivens	species	0	0	0	0	89
2825975	Pseudomonas sp. SCA2728.1_7	species	0	0	0	0	15
2973088	Pseudomonas sp. BW7P1	species	0	0	0	0	8
2774460	Pseudomonas allokribbensis	species	0	0	0	0	39
2058137	Polaribacter sp. ALD11	species	0	0	0	0	6
1470589	Pseudomonas sp. RIT288	species	0	0	0	0	7
2760977	Shewanella sp. SG41-3	species	0	0	0	0	190
3231720	Acinetobacter sp. FL	species	0	0	0	0	5
2804608	Pseudomonas sp. PSPC3-2	species	0	0	0	0	1
392828	Actinomadura chibensis	species	0	0	0	0	1
3064904	Pseudomonas sp. AMR01	species	0	0	0	0	16
2914980	Pseudomonas sp. TREG-RG-20F-10-E-5-01	species	0	0	0	0	8
2921518	Pseudomonas sp. FSL L8-0168	species	0	0	0	0	18
3026448	Pseudomonas sp. IT-P291	species	0	0	0	0	13
1619948	Pseudomonas sp. 21	species	0	0	0	0	2
1946438	Empedobacter sp. UBA5036	species	0	0	0	0	3
1981722	Pseudomonas sp. B35(2017)	species	0	0	0	0	7
2864203	Shewanella aegiceratis	species	0	0	0	0	28
2816832	Pseudomonas sp. p50(2008)	species	0	0	0	0	79
3453914	Pseudomonas sp. 22373	species	0	0	0	0	17
3233047	Pseudomonas sp. PAB10	species	0	0	0	0	10
2817410	Pseudomonas sp. Z1-29	species	0	0	0	0	21
2767447	Pseudomonas sp. S36	species	0	0	0	0	32
2821121	Pseudomonas sp. Bi123	species	0	0	0	0	11
2841925	Vibrio ostreae	species	0	0	0	0	7
1768778	Sphingomonas sp. CCH9-F2	species	0	0	0	0	2
2584569	Akkermansia sp. BIOML-A13	species	0	0	0	0	1
2849867	Pseudomonas sp. AF03-9	species	0	0	0	0	18
2056857	Pseudomonas sp. HMWF021	species	0	0	0	0	62
3390651	Pseudomonas sp. NPDC089530	species	0	0	0	0	6
3342676	Shewanella sp. H8	species	0	0	0	0	43
2056848	Pseudomonas sp. HMWF011	species	0	0	0	0	52
3054778	Pseudomonas sp. BCRC 81390	species	0	0	0	0	22
3346933	Streptomyces sp. NPDC059753	species	0	0	0	0	1
3159907	Salmonella sp. SAL4452	species	0	0	0	0	6
1259797	Pseudomonas sp. URMO17WK12:I12	species	0	0	0	0	41
3040313	Pseudomonas sp. FR229a	species	0	0	0	0	6
579545	Pseudoalteromonas sp. S3785	species	0	0	0	0	1
2912798	Shewanella sp. SM43	species	0	0	0	0	53
2666086	Pseudomonas sp. Xaverov 259	species	0	0	0	0	22
3230009	Vibrio sp. 1F255	species	0	0	0	0	117
2842128	Shewanella sp. NKUCC06_TVS	species	0	0	0	0	206
2056867	Pseudomonas sp. HMWF034	species	0	0	0	0	6
3042292	Pseudomonas sp. W3I7	species	0	0	0	0	24
2895474	Pseudomonas sp. B21-017	species	0	0	0	0	12
1566220	Pseudomonas sp. NFACC51	species	0	0	0	0	21
3048583	Pseudomonas sp. 10S4	species	0	0	0	0	15
150120	Shewanella livingstonensis	species	0	0	0	0	70
152297	Pseudoalteromonas issachenkonii	species	0	0	0	0	2
2739431	Shewanella sp. DC2-4	species	0	0	0	0	262
2723061	Pseudomonas sp. JAI115	species	0	0	0	0	6
3065906	Pseudomonas sp. LPH60	species	0	0	0	0	16
2745513	Pseudomonas sp. SWRI22	species	0	0	0	0	13
2979328	Pseudomonas agronomica	species	0	0	0	0	10
396378	Pseudomonas sp. AD21	species	0	0	0	0	15
2738811	Pseudomonas sp. 21615526	species	0	0	0	0	7
2799948	Hyunsoonleella ulvae	species	0	0	0	0	19
2282309	Leclercia sp. W17	species	0	0	0	0	38
3025341	Pseudoalteromonas sp. Angola-30	species	0	0	0	0	10
2712040	Aeromonas sp. 602200	species	0	0	0	0	17
2895493	Pseudomonas sp. B21-053	species	0	0	0	0	32
2796132	Pseudoalteromonas sp. BDTF-M6	species	0	0	0	0	8
3449428	Pseudomonas sp. N8	species	0	0	0	0	3
2985515	Pseudomonas sp. TB1-B1	species	0	0	0	0	2
1528868	Mucilaginibacter roseus	species	0	0	0	0	1
3400368	Pseudotamlana	genus	0	0	0	0	3
3063536	Shewanella sp. SP1S1-7	species	0	0	0	0	49
2912815	Shewanella sp. SW24	species	0	0	0	0	23
2892331	Pseudomonas parakoreensis	species	0	0	0	0	24
59613	Skermania	genus	0	0	0	0	1
1947350	Psychrobacter sp. UBA3480	species	0	0	0	0	17
333046	Bacteroidales incertae sedis	no rank	0	0	0	0	1
2832367	Pseudomonas sp. BF-B-15	species	0	0	0	0	2
2712042	Aeromonas sp. 602396	species	0	0	0	0	10
2615212	Pseudomonas sp. EMN2	species	0	0	0	0	8
2773264	Serratia sp. Tan611	species	0	0	0	0	1
2920428	Aurantimonas marianensis	species	0	0	0	0	1
2804663	Pseudomonas sp. TSPC2-1	species	0	0	0	0	2
629295	Streptomyces griseus group	species group	0	0	0	0	1
2949995	Haloplanus pelagicus	species	0	0	0	0	1
2940593	Aeromonas sp. BIGb0445	species	0	0	0	0	45
3088696	Pseudomonas sp. EL_65y_Pfl1_R32	species	0	0	0	0	13
2989825	Aeromonas sp. QDB63	species	0	0	0	0	3
1718917	Pseudomonas sp. ICMP 460	species	0	0	0	0	21
2832355	Pseudomonas sp. BF-B-25	species	0	0	0	0	8
2708062	Pseudomonas sp. EKM23D	species	0	0	0	0	4
2745268	Pseudomonas sp. MYb371	species	0	0	0	0	11
1661059	Pseudomonas sp. NBRC 111144	species	0	0	0	0	23
1812180	Pseudomonas sp. LLC-1	species	0	0	0	0	110
2929857	Pseudoalteromonas sp. 2CM41L	species	0	0	0	0	6
2861799	Pseudomonas sp. Colony2	species	0	0	0	0	4
1310681	Acinetobacter sp. 1542444	species	0	0	0	0	7
2020312	Rhizobium sp. CIAT894	species	0	0	0	0	1
1534110	Pseudomonas sp. DR 5-09	species	0	0	0	0	9
3452721	Aeromonas sp. 61P	species	0	0	0	0	39
2733481	Billgrantia zhangzhouensis	species	0	0	0	0	5
2058300	Pseudoalteromonas sp. 78C3	species	0	0	0	0	92
1938677	Vibrio sp. V25_P4S6T154	species	0	0	0	0	34
2837969	Pseudomonas fitomaticsae	species	0	0	0	0	21
2854793	Aeromonas sp. sif2416	species	0	0	0	0	11
2717493	Pseudomonas sp. WS 5111	species	0	0	0	0	40
2817893	Pseudomonas sp. S3E17	species	0	0	0	0	16
2912801	Shewanella sp. SM68	species	0	0	0	0	35
3453915	Stenotrophomonas sp. 22385	species	0	0	0	0	33
3452730	Aeromonas sp. 96A	species	0	0	0	0	17
3138489	Aeromonas sp. s8	species	0	0	0	0	33
