taxonomy_id	name	rank	AUS.18a_ERR1713333_db8	AUS.18_ERR1713332_db8	BRA.53_ERR1713336_db8	BWA.19_ERR1713338_db8	CAN.22a_ERR1713340_db8	CAN.22_ERR1713339_db8	CAN.22b_ERR1713341_db8	CHE.67_ERR1713343_db8	DEU.27_ERR1713348_db8	FIN.25_ERR1713356_db8	ECU.14a_ERR1713353_db8	ESP.75_ERR1713354_db8	IRN.12_ERR1713364_db8	HRV.68_ERR1713360_db8	ISR.29_ERR1713366_db8	ISL.28_ERR1713365_db8	HUN.61_ERR1713361_db8	LVA.31_ERR1713373_db8	MKD.62_ERR1713375_db8	MLT.63_ERR1713376_db8	NLD.43_ERR1713379_db8	MYS.54_ERR1713377_db8	SGP.52_ERR1713387_db8	POL.36_ERR1713383_db8	TCD.1_ERR1713393_db8	USA.74g_ERR1713404_db8	USA.74f_ERR1713403_db8	AUT.70_ERR1713334_db8	CIV.13_ERR1713345_db8	COL.2_ERR1713346_db8	CZE.23_ERR1713347_db8	BGR.66_ERR1713335_db8	ALB.17_ERR1713331_db8	BRA.53a_ERR1713337_db8	CAN.22c_ERR1713342_db8	DNK.71_RL_ERR1713351_db8	DNK.71_RD_ERR1713350_db8	GEO.59_ERR1713357_db8	DNK.71_RA_ERR1713349_db8	IND.11_ERR1713362_db8	CHN.64_ERR1713344_db8	ETH.24_ERR1713355_db8	GHA.4_ERR1713358_db8	IRL.69_ERR1713363_db8	KEN.72_ERR1713369_db8	KAZ.6_ERR1713368_db8	KHM.21_ERR1713370_db8	MDA.65_ERR1713374_db8	NGA.50_ERR1713378_db8	LUX.32_ERR1713372_db8	NOR.34_ERR1713380_db8	ITA.30_ERR1713367_db8	LKA.40_ERR1713371_db8	NPL.33_ERR1713381_db8	SEN.8_ERR1713386_db8	PAK.7_ERR1713384_db8	PER.35_ERR1713385_db8	SVK.9_ERR1713389_db8	SRB.37_ERR1713388_db8	SWE.41_ERR1713391_db8	SWE.41a_ERR1713392_db8	SVN.38_ERR1713390_db8	TUR.46_ERR1713395_db8	USA.74b_ERR1713399_db8	USA.74a_ERR1713398_db8	USA.74c_ERR1713400_db8	USA.74_ERR1713397_db8	USA.74e_ERR1713402_db8	USA.74d_ERR1713401_db8	USA.74i_ERR1713406_db8	ZMB.49_ERR1713410_db8	ZMB.49b_ERR1713411_db8	XK.60_ERR1713408_db8	ZAF.39_ERR1713409_db8	ECU.14_ERR1713352_db8	NZL.56_ERR1713382_db8	TZA.15_ERR1713396_db8	TGO.44_ERR1713394_db8	USA.74h_ERR1713405_db8	VNM.48_ERR1713407_db8
850	Fusobacterium mortiferum	species	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	1	0	1	1	2	0	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	2	0	0	1	1	1	0	1	0	1	0	0	1	0	0	2	2	1	1	0	0	1	0	0	0	1	1	0	0	0	4	2	1	1	0	0	1	0	1	0
1049	Allochromatium vinosum	species	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1288392	Moraxella porci	species	0	0	0	14	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	36	0	0	0	0	0	0	1	1	0	1	0	0	2	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	3	2	4	8	0	0	0	4	53	3	0	0	4	0	0	5	0	0	0	0	0	0
81412	Aminomonas paucivorans	species	0	0	0	3	0	1	0	0	0	0	1	0	1	0	0	0	0	2	0	1	0	2	3	1	0	1	1	0	1	14	0	0	1	4	1	0	0	0	0	3	2	1	3	0	1	1	55	0	4	1	0	0	2	0	2	19	0	1	0	1	0	1	0	0	0	2	0	2	0	0	2	4	0	0	0	0	2	9	1	4
765821	uncultured Blautia sp.	species	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	2	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	2	3	0	3	0	0	3	0	2	2	0	0	0	0	2	1	0	0	2	0	2	3	0	3	4	1	1	0	0	2	1	0	1	1	0	0	1	2	2	0	1	2	0	2	0
1262771	Clostridium sp. CAG:1193	species	0	0	0	1	0	0	0	0	1	2	1	0	2	0	0	0	0	2	1	1	0	0	0	3	0	0	0	1	0	1	0	1	3	3	0	2	3	0	2	3	0	2	0	0	1	1	0	1	1	0	1	1	0	3	1	3	6	1	2	2	2	1	0	0	0	2	0	0	2	1	2	2	1	2	0	0	3	1	0	0
631	Yersinia intermedia	species	0	0	0	0	1	1	14	0	0	13	0	16	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	3	1	0	5	1	1	0	7	0	0	0	0	32	0	2	0	0	0	0	3	0	0	0	0	0	0	2	0	2	3	0	9	2	1	0	0	0	3	0	0	0	1	0	3	6	0	0	12	2
157076	Trichococcus collinsii	species	0	0	0	0	2	4	3	1	4	9	0	4	0	2	0	0	0	4	4	0	0	1	0	4	0	0	0	2	0	0	3	2	6	0	9	4	7	2	2	0	0	1	0	7	0	3	0	3	0	3	2	4	3	7	0	0	0	3	8	3	5	16	2	7	8	0	2	0	4	4	0	0	13	1	0	5	0	0	5	0
1674798	Methanosarcinales archaeon Methan_01	species	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1674908	Synergistales bacterium Syner_03	species	0	0	0	0	2	0	0	1	0	0	0	2	0	0	1	0	5	0	0	2	3	0	0	35	0	0	5	0	0	1	0	0	0	0	11	0	0	0	5	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	16	0	10	0	20	5	0	0	0	0	1	0	0	0	0	0	0	0	2	43	0
147645	Paracoccus yeei	species	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	2	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	2	1	1	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0
1608584	Chryseobacterium senegalense	species	0	0	0	0	0	1	0	1	1	7	0	0	3	1	0	3	0	2	2	0	0	0	2	1	0	0	0	2	0	0	5	3	7	0	0	3	9	1	2	0	1	1	0	7	1	2	1	2	1	4	3	4	0	1	0	2	2	2	4	6	2	3	5	0	0	0	0	0	0	1	1	0	3	1	2	2	2	0	1	6
364197	Pseudomonas pohangensis	species	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	2	0	0	4	1
521720	Denitrificimonas caeni	species	0	0	0	0	0	2	1	1	1	7	0	1	0	2	0	1	1	2	2	11	1	0	0	13	0	0	0	1	0	0	1	1	2	0	1	6	10	0	20	0	1	2	0	2	3	1	0	2	0	3	3	0	0	4	1	0	2	4	1	45	4	3	19	0	1	0	2	0	3	1	1	0	3	0	4	2	2	1	13	1
61646	Lelliottia amnigena	species	0	0	0	0	0	0	2	0	0	2	0	17	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	2	2	2	0	0	1	0	2	0	0	0	0	0	0	0	0	11	1	3	0	0	0	0	1	2	1	1	1	2	0	0	1	4	0	0	0	0	0	2	3	0	0	12	6
587753	Pseudomonas chlororaphis	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2
1313	Streptococcus pneumoniae	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
1303	Streptococcus oralis	species	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	4	0	0	0	0	1	0	0	0	0	0	0	1	3	1	0	1	1	0	0	0	0	0	0
113107	Streptococcus australis	species	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0
1351	Enterococcus faecalis	species	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	0	8	1	2	0	0	2	2	0	0	1	0	2	0	0	2	0	0	2	0	1	0	1	1	1	0	1	1	0	0	0	0	1	0
1736316	Pseudorhodoferax sp. Leaf267	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
105219	Ralstonia mannitolilytica	species	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
47421	Hydrogenophaga pseudoflava	species	0	0	0	0	0	0	1	2	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	1	0	0	2	0	1	0	1	0	1	1	2	1	1	6	2	1	3	1	2	1	1	1	0	1	0	2	2	2	0	0	0	1	1	0	2	4	6	1	0	0	0	0	1	0	0	4	0	0	1	0	0	1	2	1	0	0
569	Hafnia alvei	species	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	13	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
363265	Leyella stercorea	species	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	1	0	0	1	3	5	1	0	0	1	1	0	0	5	2	0	0	0	1	1	3	11	0	0	1	1	0	0	0	0	0	0	0	1	0	2	1	3	0	0	0	35	0	3	0
614	Serratia liquefaciens	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	2	9	0	0	0	2	5	1	0	0	1	0	1	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	1	1	0	1	0	4	0	1	0	0	0	0	0	1	0	1	2	0	0	1	5
1363	Lactococcus garvieae	species	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	1	68	0	0	0	1	2	0	0	0	1	0	0	0	0	0	2	0	1	0	0	1	0	1	2	1	0	0	0	51	3	2	2	2	0	1	0	0	2	0	0	2	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0
860	Fusobacterium periodonticum	species	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	2	1	0	2	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
29484	Yersinia frederiksenii	species	0	0	0	0	0	0	3	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	18	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
1685	Bifidobacterium breve	species	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	2	1	1	0	0	1	0	1	0	1	0	1	6	1	1	0	1	2	1	2	0	1	1	0	0	1	16	2	1	0	1	0	1	0	1	0	0	1	1	0	1	1	1	1	0	1	1	0	1	1	0	1	0
1881058	Bosea sp. CRIB-10	species	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	1	0	1	1	0	0	0	0	1	0
28111	Bacteroides eggerthii	species	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	1	0	1	2	3	0	1	0	1	0	0	0	1	0	0	1	1	1	1	1	3	6	1	4	9	3	0	0	1	1	1	0	1	1	5	2	2	1	0	0	2	1	6	2	3	3	1	0	1	0	1	1	1	2	1	1	1	1	0	0	1	10	1	3	0
818	Bacteroides thetaiotaomicron	species	0	0	0	0	0	0	2	0	1	2	0	1	0	0	0	2	0	1	2	3	0	1	0	1	0	0	0	2	1	1	1	3	1	1	1	4	9	0	6	12	5	0	0	2	1	3	0	1	0	6	4	2	1	1	0	3	2	3	1	2	3	1	0	2	1	2	1	2	2	2	2	1	1	0	0	4	12	0	5	0
2756	Brochothrix thermosphacta	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1945520	Psychrobacter pasteurii	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
439219	Streptococcus henryi	species	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41997	Enterococcus saccharolyticus	species	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0
34038	Rahnella aquatilis	species	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	2	0	0	0	1	14	0	0	0	0	0	1	0	1	0	0	1	0	1	0	2	0	0	0	0	107	0	4	0	0	1	1	0	0	0	4	0	1	1	0	1	2	0	0	0	0	0	23	1	0	0	1	9
33968	Leuconostoc pseudomesenteroides	species	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	1	0	0	4	0	1	0	1	0	1	0	1	0	2	2	0	1	0	2	0	2	0	0	0	0	0	3	0	1	0
28132	Prevotella melaninogenica	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1244	Leuconostoc gelidum	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
83986	Methanoculleus bourgensis	species	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
1348249	Methanobrevibacter boviskoreani	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207340	Roseomonas mucosa	species	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	2	0	0	2	0	1	0	0	0	0	1	0	0	0	1	1	0	2	0	2	1	0	0	1	3	0	0	0	0	0	0	1	1	0	0	0	1	2	1	0	1	1	1	1	0	0	0	0	0	1	1
1603888	Megasphaera sp. MJR8396C	species	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	1	1	1	4	0	1	0	4	1	0	1	0	0	1	0
470565	Prevotella histicola	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1502943	Veillonella seminalis	species	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	1	0	0	0	1	1	0	0	2	0	0	0	0	1	2	0	0	1	0	0	0	0	1	0	2	0	0	1	2	0	0	0	0	0	2	0
214856	Alistipes finegoldii	species	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	2	2	3	0	0	0	1	0	0	0	1	1	0	2	1	1	1	1	7	11	0	9	3	3	0	0	1	1	3	0	1	0	4	4	3	1	0	1	1	2	5	1	3	4	0	0	1	1	2	1	1	1	2	0	0	1	0	0	6	11	1	5	0
1276756	Acidovorax sp. JHL-9	species	0	0	0	0	0	0	1	1	1	2	0	0	1	2	0	4	0	1	3	0	0	0	1	1	0	0	0	2	1	0	0	3	1	0	2	1	4	1	2	0	2	2	3	1	0	2	0	1	1	5	2	3	0	0	0	1	0	1	2	4	3	0	2	1	1	0	1	1	1	1	2	0	2	0	2	2	0	2	1	0
1302	Streptococcus gordonii	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	1	1	0	0	0	2	1	0	1	0	1	1	0	3	0	0	1	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0
1364	Pseudolactococcus piscium	species	0	0	0	0	0	0	1	0	0	8	0	0	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	43	0	16	0	0	1	0	1	0	4	0	0	0	0	81	1	0	1	0	0	1	1	0	2	24	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
398199	Proteiniclasticum ruminis	species	0	0	0	0	0	0	1	0	1	3	0	1	0	2	0	0	0	2	4	1	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	3	2	0	2	0	4	0	3	0	3	4	1	7	0	1	0	3	0	5	0	1	0	2	2	5	1	3	5	0	0	0	0	1	1	3	0	0	1	0	0	1	0	22	7	0
322505	Sharpea azabuensis	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1443941	Acinetobacter gandensis	species	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	1	86	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	2	1	0	0	0	0	0	0	2	0	0	0	1	6	0	8	3	0	4
310297	Phocaeicola plebeius	species	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	2	0	1	3	1	0	1	1	1	0	0	0	1	0	0	1	3	4	1	1	5	6	0	3	39	21	1	0	2	2	1	0	1	0	10	2	2	1	3	0	4	1	3	3	2	1	1	1	1	1	1	2	2	2	1	3	3	9	0	1	2	14	0	6	0
1642646	Petrimonas mucosa	species	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1697053	Thiopseudomonas alkaliphila	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
387661	Parabacteroides johnsonii	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	3	1	0	1	2	0	0	0	3	0	0	0	0	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0
81468	Aminobacterium colombiense	species	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
1101373	Tepidimonas fonticaldi	species	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	1	1	0	2	1	2	0	1	0	0	1	0	1	6	10	0	0	0	3	0	2	0	0	0	0	0	0	0	1	0	3	0	2	0	1	1	1	1	2	0	0	1	0	0	1	1	0	3	0
1118061	Alistipes communis	species	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	3	0	2	1	6	0	0	0	1	0	0	0	1	0	0	1	3	2	2	1	6	9	0	5	6	1	0	0	1	0	3	0	1	0	6	2	3	2	1	0	1	2	5	0	4	5	1	0	1	2	1	1	1	1	1	1	0	2	0	0	3	13	2	1	0
1470347	Alistipes ihumii	species	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	4	0	0	0	2	0	0	0	1	0	0	1	1	0	1	1	3	7	0	2	1	0	0	0	2	0	3	0	1	0	3	1	2	1	0	0	1	0	3	2	1	1	0	0	0	2	0	0	1	1	2	0	0	1	0	0	3	1	1	2	0
44007	Enterococcus pseudoavium	species	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1220534	Methanobacterium sp. Maddingley MBC34	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	2	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1262768	Clostridium sp. CAG:1000	species	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	2	0	0	0	0	1	1	1	16	26	0	4	0	0	1	0	1	1	0	0	1	0	0	2	0	0	3	1	2	2	0	0	4	2	2	0	0	0	0	1	0	1	1	0	0	2	0	0	0	1	0	0	0
1262804	Clostridium sp. CAG:417	species	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1262827	Clostridium sp. CAG:609	species	0	0	0	0	0	0	1	1	0	0	1	0	2	0	1	0	0	3	1	0	0	0	1	4	0	1	0	1	1	1	4	0	2	3	1	1	1	0	0	1	0	3	0	0	3	2	1	3	1	1	0	0	2	3	3	5	11	1	1	1	3	2	0	0	3	1	1	0	1	1	0	1	3	1	1	0	1	2	1	0
1262933	Prevotella sp. CAG:617	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	4	0	0	0	2	0	0	2	1	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
1497954	Bacteroidales bacterium KA00344	species	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1608583	Streptococcus varani	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1671664	Rikenellaceae bacterium DTU001	species	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	339	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
