herramienta	muestra	Aitchison	JSD	BrayCurtis	Spearman	F1
kraken2_db1	KHM.21	87.93558750509804	0.14780970825229564	0.41551159840622653	0.3612583100009406	0.30414120841819414
kraken2_db1	LKA.40	52.01099945637827	0.03581540451157403	0.166153833273553	0.3783488180624975	0.294770206022187
kraken2_db1	LUX.32	81.76573759437508	0.24882142943777003	0.6182939210885394	0.4011100714134121	0.33031088082901555
kraken2_db1	LVA.31	94.4598192602632	0.2150313832914889	0.49105459361574166	0.3367318571464348	0.25251076040172166
kraken2_db1	MDA.65	71.5522976574039	0.10916398550503634	0.32092258725218203	0.3644418625701069	0.297029702970297
kraken2_db1	MKD.62	79.60447308599208	0.22880799271823588	0.5764304487359402	0.3602999272440237	0.2794943820224719
kraken2_db1	MLT.63	79.94005262987027	0.15931154351006677	0.4308607175824923	0.37077194536710506	0.27349228611500703
kraken2_db1	MYS.54	89.67550248614596	0.1883283457746273	0.4920388444116057	0.3430061742179926	0.2656675749318801
kraken2_db1	NGA.50	99.19784113292683	0.24556895268254034	0.56079400316112	0.3687615461905469	0.30039011703511054
kraken2_db1	NLD.43	105.18618522888119	0.37229746878267184	0.7250447608451285	0.2894917500720502	0.18205461638491546
kraken2_db1	NOR.34	78.92858392634817	0.22207333756146747	0.5654657817483216	0.3726846039716877	0.2893081761006289
kraken2_db1	NPL.33	90.22822137131335	0.24782232947973926	0.4868284005414649	0.3931247843575554	0.32883750802825945
kraken2_db1	NZL.56	59.13724903964587	0.13783389545894909	0.4135008175810918	0.40043501060635217	0.30814380044020545
kraken2_db1	PAK.7	95.04816767435965	0.26451244858558665	0.5705506070010915	0.3720793155233667	0.3168440826549781
kraken2_db1	PER.35	90.25877129712238	0.23348800920201426	0.5260885593402445	0.4039527031025695	0.34285714285714286
kraken2_db1	POL.36	101.12784543512315	0.2504329491362056	0.5496077078684487	0.34504046094682	0.2779973649538867
kraken2_db1	SEN.8	65.74637396673306	0.04264834589435644	0.147198900542857	0.37445744999758557	0.31041524846834584
kraken2_db1	SGP.52	93.19685982074988	0.1795626564873568	0.47282187723043434	0.3539731181665997	0.2713019768234492
kraken2_db1	SRB.37	81.12071037749	0.20948686768403296	0.537406073770672	0.38122491743565334	0.3064066852367688
kraken2_db1	SVK.9	83.89640755354199	0.2668620695162637	0.6282865448771485	0.3974148274861725	0.3064182194616977
kraken2_db1	SVN.38	86.75337078122367	0.2950260033864373	0.5975030734487626	0.3771415325399794	0.3206011271133375
kraken2_db1	SWE.41	88.06587030041129	0.20351847651025373	0.5221143930786213	0.3757889294099482	0.3106060606060606
kraken2_db1	SWE.41a	80.92063315667215	0.2055061231309731	0.537260216559765	0.371855556363605	0.3040629095674967
kraken2_db1	TCD.1	54.39476574860798	0.03447822809543658	0.13094511979460954	0.3044089087734811	0.18794688457609807
kraken2_db1	TGO.44	84.88744729994099	0.24022558433147684	0.5771353738576243	0.3332733628731722	0.25622775800711745
kraken2_db1	TUR.46	64.70792505139741	0.10109014430101448	0.32508988588319676	0.347384475795453	0.24821002386634844
kraken2_db1	TZA.15	79.49020366686358	0.267788292587581	0.5784322633566307	0.37565656304780864	0.31593038821954483
kraken2_db1	USA.74	98.39238291042365	0.2083766630255377	0.5350249066674099	0.3596242497748639	0.2949547218628719
kraken2_db1	USA.74a	84.84670457591179	0.18015690033352133	0.464156575704082	0.3730435208225236	0.2875
kraken2_db1	USA.74b	100.81849686521714	0.2792688291174759	0.6078034931364817	0.3279847152636931	0.23954372623574144
kraken2_db1	USA.74c	89.59594120955845	0.2731990999734516	0.5691798788881524	0.3733917282114194	0.3067484662576687
kraken2_db1	USA.74d	87.55026011213134	0.18829131741764588	0.48635156519921113	0.38566101278111636	0.31779382797110967
kraken2_db1	USA.74e	86.71749092655985	0.18680307545886504	0.4499401120542472	0.37143986965560283	0.29720518064076346
kraken2_db1	USA.74f	95.2654304694611	0.21422766799449172	0.5140563247162094	0.3510946596039005	0.2557142857142857
kraken2_db1	USA.74g	92.04469668312844	0.28887161955385726	0.5841861013697636	0.33174193570619925	0.22388059701492538
kraken2_db1	USA.74h	89.1625210503228	0.2737264457998715	0.6112337119207114	0.393493389576587	0.32914572864321606
kraken2_db1	USA.74i	97.8981269385782	0.25700015623103284	0.5941569074231626	0.3721302905994503	0.30709173715029275
kraken2_db1	VNM.48	56.185760507402726	0.06415720408016176	0.21880431136445827	0.3675593050624126	0.2795216741405082
kraken2_db1	XK.60	79.33036926206515	0.15396638433191373	0.40567135779304697	0.39404303568567456	0.3274215552523875
kraken2_db1	ZAF.39	93.13857508957791	0.18814196841144565	0.472380279406085	0.35717922464571245	0.29635036496350364
kraken2_db1	ZMB.49	92.32368189172306	0.20866168714270736	0.5028744140837317	0.3657208177958863	0.31036703155183515
kraken2_db1	ZMB.49b	90.65960731973722	0.253342569484473	0.582960243256004	0.34605300756928903	0.2632563942607611
metaphlan_db4	ALB.17	89.27065894083289	0.09577043952178323	0.23633585045150027	0.21592163705479456	0.1707147814018043
metaphlan_db4	AUS.18	86.45406777423504	0.13609817482433678	0.3281203178145661	0.1998842965637559	0.11951588502269289
metaphlan_db4	AUS.18a	98.75205045609734	0.19767056764623422	0.4680011059448189	0.17863049960286048	0.10616705698672912
metaphlan_db4	AUT.70	96.48152404942225	0.11911052538419802	0.2953865168770948	0.20851674833208703	0.15654718361375275
metaphlan_db4	BGR.66	83.26218234833448	0.10880635810326973	0.2795851867960044	0.2307085435521406	0.14864864864864866
metaphlan_db4	BRA.53	90.59619291331036	0.1667056364097012	0.3825945313157708	0.18206056357259068	0.13668499607227022
metaphlan_db4	BRA.53a	113.87386132061572	0.2860385000094365	0.5083622501407185	0.19152992446471587	0.14227642276422764
metaphlan_db4	BWA.19	113.314083910762	0.19810767695585535	0.4207647740508334	0.20111441717958806	0.14666666666666667
metaphlan_db4	CAN.22	108.74802805057405	0.3062223374831425	0.5745445150446812	0.14467273455756238	0.06222222222222222
metaphlan_db4	CAN.22a	105.92567349484851	0.22929039686500305	0.452652676807751	0.1372387875561225	0.055062166962699825
metaphlan_db4	CAN.22b	96.56407618127564	0.1799118030675945	0.43580177418857435	0.21906312766971908	0.15341701534170155
metaphlan_db4	CAN.22c	108.99102173040424	0.2329429368321213	0.4850426050223888	0.23956667715334284	0.2037164487267722
